duplicate_check,id,pack_id,pack_type,group_id,group_rate,group_roll_times,item_id,item_name,check,quantity,weight,is_shown,start_date,end_date
o,70,ranked_stamina_win_dragon_4,random,1,100,1,moonshard,Moon Shard,,99,100,TRUE
o,71,ranked_stamina_win_dragon_3,random,1,100,1,moonshard,Moon Shard,,106,100,TRUE
o,72,ranked_stamina_win_dragon_2,random,1,100,1,moonshard,Moon Shard,,113,100,TRUE
o,73,ranked_stamina_win_dragon_1,random,1,100,1,moonshard,Moon Shard,,119,100,TRUE
o,74,ranked_stamina_win_challenger_0,random,1,100,1,moonshard,Moon Shard,,133,100,TRUE
o,75,ranked_stamina_tie_egg_4,random,1,100,1,moonshard,Moon Shard,,3,100,TRUE
o,76,ranked_stamina_tie_egg_3,random,1,100,1,moonshard,Moon Shard,,4,100,TRUE
o,77,ranked_stamina_tie_egg_2,random,1,100,1,moonshard,Moon Shard,,6,100,TRUE
o,78,ranked_stamina_tie_egg_1,random,1,100,1,moonshard,Moon Shard,,7,100,TRUE
o,79,ranked_stamina_tie_chick_4,random,1,100,1,moonshard,Moon Shard,,9,100,TRUE
o,80,ranked_stamina_tie_chick_3,random,1,100,1,moonshard,Moon Shard,,10,100,TRUE
o,81,ranked_stamina_tie_chick_2,random,1,100,1,moonshard,Moon Shard,,12,100,TRUE
o,82,ranked_stamina_tie_chick_1,random,1,100,1,moonshard,Moon Shard,,13,100,TRUE
o,83,ranked_stamina_tie_hare_4,random,1,100,1,moonshard,Moon Shard,,15,100,TRUE
o,84,ranked_stamina_tie_hare_3,random,1,100,1,moonshard,Moon Shard,,16,100,TRUE
o,85,ranked_stamina_tie_hare_2,random,1,100,1,moonshard,Moon Shard,,18,100,TRUE
o,86,ranked_stamina_tie_hare_1,random,1,100,1,moonshard,Moon Shard,,19,100,TRUE
o,87,ranked_stamina_tie_boar_4,random,1,100,1,moonshard,Moon Shard,,21,100,TRUE
o,88,ranked_stamina_tie_boar_3,random,1,100,1,moonshard,Moon Shard,,23,100,TRUE
o,89,ranked_stamina_tie_boar_2,random,1,100,1,moonshard,Moon Shard,,25,100,TRUE
o,90,ranked_stamina_tie_boar_1,random,1,100,1,moonshard,Moon Shard,,26,100,TRUE
o,91,ranked_stamina_tie_wolf_4,random,1,100,1,moonshard,Moon Shard,,28,100,TRUE
o,92,ranked_stamina_tie_wolf_3,random,1,100,1,moonshard,Moon Shard,,29,100,TRUE
o,93,ranked_stamina_tie_wolf_2,random,1,100,1,moonshard,Moon Shard,,31,100,TRUE
o,94,ranked_stamina_tie_wolf_1,random,1,100,1,moonshard,Moon Shard,,32,100,TRUE
o,95,ranked_stamina_tie_bear_4,random,1,100,1,moonshard,Moon Shard,,34,100,TRUE
o,96,ranked_stamina_tie_bear_3,random,1,100,1,moonshard,Moon Shard,,35,100,TRUE
o,97,ranked_stamina_tie_bear_2,random,1,100,1,moonshard,Moon Shard,,37,100,TRUE
o,98,ranked_stamina_tie_bear_1,random,1,100,1,moonshard,Moon Shard,,38,100,TRUE
o,99,ranked_stamina_tie_tiger_4,random,1,100,1,moonshard,Moon Shard,,43,100,TRUE
o,100,ranked_stamina_tie_tiger_3,random,1,100,1,moonshard,Moon Shard,,44,100,TRUE
o,101,ranked_stamina_tie_tiger_2,random,1,100,1,moonshard,Moon Shard,,46,100,TRUE
o,102,ranked_stamina_tie_tiger_1,random,1,100,1,moonshard,Moon Shard,,47,100,TRUE
o,103,ranked_stamina_tie_dragon_4,random,1,100,1,moonshard,Moon Shard,,49,100,TRUE
o,104,ranked_stamina_tie_dragon_3,random,1,100,1,moonshard,Moon Shard,,53,100,TRUE
o,105,ranked_stamina_tie_dragon_2,random,1,100,1,moonshard,Moon Shard,,56,100,TRUE
o,106,ranked_stamina_tie_dragon_1,random,1,100,1,moonshard,Moon Shard,,59,100,TRUE
o,107,ranked_stamina_tie_challenger_0,random,1,100,1,moonshard,Moon Shard,,66,100,TRUE
o,108,ranked_win_egg_4,random,1,100,1,exp,Exp,,3,100,TRUE
o,109,ranked_win_egg_3,random,1,100,1,exp,Exp,,3,100,TRUE
o,110,ranked_win_egg_2,random,1,100,1,exp,Exp,,3,100,TRUE
o,111,ranked_win_egg_1,random,1,100,1,exp,Exp,,3,100,TRUE
o,112,ranked_win_chick_4,random,1,100,1,exp,Exp,,3,100,TRUE
o,113,ranked_win_chick_3,random,1,100,1,exp,Exp,,3,100,TRUE
o,114,ranked_win_chick_2,random,1,100,1,exp,Exp,,3,100,TRUE
o,115,ranked_win_chick_1,random,1,100,1,exp,Exp,,3,100,TRUE
o,116,ranked_win_hare_4,random,1,100,1,exp,Exp,,3,100,TRUE
o,117,ranked_win_hare_3,random,1,100,1,exp,Exp,,3,100,TRUE
o,118,ranked_win_hare_2,random,1,100,1,exp,Exp,,3,100,TRUE
o,119,ranked_win_hare_1,random,1,100,1,exp,Exp,,3,100,TRUE
o,120,ranked_win_boar_4,random,1,100,1,exp,Exp,,3,100,TRUE
o,121,ranked_win_boar_3,random,1,100,1,exp,Exp,,3,100,TRUE
o,122,ranked_win_boar_2,random,1,100,1,exp,Exp,,3,100,TRUE
o,123,ranked_win_boar_1,random,1,100,1,exp,Exp,,3,100,TRUE
o,124,ranked_win_wolf_4,random,1,100,1,exp,Exp,,3,100,TRUE
o,125,ranked_win_wolf_3,random,1,100,1,exp,Exp,,3,100,TRUE
o,126,ranked_win_wolf_2,random,1,100,1,exp,Exp,,3,100,TRUE
o,127,ranked_win_wolf_1,random,1,100,1,exp,Exp,,3,100,TRUE
o,128,ranked_win_bear_4,random,1,100,1,exp,Exp,,3,100,TRUE
o,129,ranked_win_bear_3,random,1,100,1,exp,Exp,,3,100,TRUE
o,130,ranked_win_bear_2,random,1,100,1,exp,Exp,,3,100,TRUE
o,131,ranked_win_bear_1,random,1,100,1,exp,Exp,,3,100,TRUE
o,132,ranked_win_tiger_4,random,1,100,1,exp,Exp,,3,100,TRUE
o,133,ranked_win_tiger_3,random,1,100,1,exp,Exp,,3,100,TRUE
o,134,ranked_win_tiger_2,random,1,100,1,exp,Exp,,3,100,TRUE
o,135,ranked_win_tiger_1,random,1,100,1,exp,Exp,,3,100,TRUE
o,136,ranked_win_dragon_4,random,1,100,1,exp,Exp,,3,100,TRUE
o,137,ranked_win_dragon_3,random,1,100,1,exp,Exp,,3,100,TRUE
o,138,ranked_win_dragon_2,random,1,100,1,exp,Exp,,3,100,TRUE
o,139,ranked_win_dragon_1,random,1,100,1,exp,Exp,,3,100,TRUE
o,140,ranked_win_challenger_0,random,1,100,1,exp,Exp,,3,100,TRUE
o,141,ranked_tie_egg_4,random,1,100,1,exp,Exp,,2,100,TRUE
o,142,ranked_tie_egg_3,random,1,100,1,exp,Exp,,2,100,TRUE
o,143,ranked_tie_egg_2,random,1,100,1,exp,Exp,,2,100,TRUE
o,144,ranked_tie_egg_1,random,1,100,1,exp,Exp,,2,100,TRUE
o,145,ranked_tie_chick_4,random,1,100,1,exp,Exp,,2,100,TRUE
o,146,ranked_tie_chick_3,random,1,100,1,exp,Exp,,2,100,TRUE
o,147,ranked_tie_chick_2,random,1,100,1,exp,Exp,,2,100,TRUE
o,148,ranked_tie_chick_1,random,1,100,1,exp,Exp,,2,100,TRUE
o,149,ranked_tie_hare_4,random,1,100,1,exp,Exp,,2,100,TRUE
o,150,ranked_tie_hare_3,random,1,100,1,exp,Exp,,2,100,TRUE
o,151,ranked_tie_hare_2,random,1,100,1,exp,Exp,,2,100,TRUE
o,152,ranked_tie_hare_1,random,1,100,1,exp,Exp,,2,100,TRUE
o,153,ranked_tie_boar_4,random,1,100,1,exp,Exp,,2,100,TRUE
o,154,ranked_tie_boar_3,random,1,100,1,exp,Exp,,2,100,TRUE
o,155,ranked_tie_boar_2,random,1,100,1,exp,Exp,,2,100,TRUE
o,156,ranked_tie_boar_1,random,1,100,1,exp,Exp,,2,100,TRUE
o,157,ranked_tie_wolf_4,random,1,100,1,exp,Exp,,2,100,TRUE
o,158,ranked_tie_wolf_3,random,1,100,1,exp,Exp,,2,100,TRUE
o,159,ranked_tie_wolf_2,random,1,100,1,exp,Exp,,2,100,TRUE
o,160,ranked_tie_wolf_1,random,1,100,1,exp,Exp,,2,100,TRUE
o,161,ranked_tie_bear_4,random,1,100,1,exp,Exp,,2,100,TRUE
o,162,ranked_tie_bear_3,random,1,100,1,exp,Exp,,2,100,TRUE
o,163,ranked_tie_bear_2,random,1,100,1,exp,Exp,,2,100,TRUE
o,164,ranked_tie_bear_1,random,1,100,1,exp,Exp,,2,100,TRUE
o,165,ranked_tie_tiger_4,random,1,100,1,exp,Exp,,2,100,TRUE
o,166,ranked_tie_tiger_3,random,1,100,1,exp,Exp,,2,100,TRUE
o,167,ranked_tie_tiger_2,random,1,100,1,exp,Exp,,2,100,TRUE
o,168,ranked_tie_tiger_1,random,1,100,1,exp,Exp,,2,100,TRUE
o,169,ranked_tie_dragon_4,random,1,100,1,exp,Exp,,2,100,TRUE
o,170,ranked_tie_dragon_3,random,1,100,1,exp,Exp,,2,100,TRUE
o,171,ranked_tie_dragon_2,random,1,100,1,exp,Exp,,2,100,TRUE
o,172,ranked_tie_dragon_1,random,1,100,1,exp,Exp,,2,100,TRUE
o,173,ranked_tie_challenger_0,random,1,100,1,exp,Exp,,2,100,TRUE
o,174,ranked_ronin_1_win_bear_4,random,1,100,1,slp,Smooth Love Potion,,1,100,TRUE
o,175,ranked_ronin_1_win_bear_3,random,1,100,1,slp,Smooth Love Potion,,1,100,TRUE
o,176,ranked_ronin_1_win_bear_2,random,1,100,1,slp,Smooth Love Potion,,1,100,TRUE
o,177,ranked_ronin_1_win_bear_1,random,1,100,1,slp,Smooth Love Potion,,1,100,TRUE
o,178,ranked_ronin_1_win_tiger_4,random,1,100,1,slp,Smooth Love Potion,,2,100,TRUE
o,179,ranked_ronin_1_win_tiger_3,random,1,100,1,slp,Smooth Love Potion,,2,100,TRUE
o,180,ranked_ronin_1_win_tiger_2,random,1,100,1,slp,Smooth Love Potion,,2,100,TRUE
o,181,ranked_ronin_1_win_tiger_1,random,1,100,1,slp,Smooth Love Potion,,2,100,TRUE
o,182,ranked_ronin_1_win_dragon_4,random,1,100,1,slp,Smooth Love Potion,,3,100,TRUE
o,183,ranked_ronin_1_win_dragon_3,random,1,100,1,slp,Smooth Love Potion,,3,100,TRUE
o,184,ranked_ronin_1_win_dragon_2,random,1,100,1,slp,Smooth Love Potion,,4,100,TRUE
o,185,ranked_ronin_1_win_dragon_1,random,1,100,1,slp,Smooth Love Potion,,4,100,TRUE
o,186,ranked_ronin_1_win_challenger_0,random,1,100,1,slp,Smooth Love Potion,,5,100,TRUE
o,187,ranked_ronin_2_win_wolf_4,random,1,100,1,slp,Smooth Love Potion,,1,100,TRUE
o,188,ranked_ronin_2_win_wolf_3,random,1,100,1,slp,Smooth Love Potion,,1,100,TRUE
o,189,ranked_ronin_2_win_wolf_2,random,1,100,1,slp,Smooth Love Potion,,1,100,TRUE
o,190,ranked_ronin_2_win_wolf_1,random,1,100,1,slp,Smooth Love Potion,,1,100,TRUE
o,191,ranked_ronin_2_win_bear_4,random,1,100,1,slp,Smooth Love Potion,,2,100,TRUE
o,192,ranked_ronin_2_win_bear_3,random,1,100,1,slp,Smooth Love Potion,,2,100,TRUE
o,193,ranked_ronin_2_win_bear_2,random,1,100,1,slp,Smooth Love Potion,,2,100,TRUE
o,194,ranked_ronin_2_win_bear_1,random,1,100,1,slp,Smooth Love Potion,,2,100,TRUE
o,195,ranked_ronin_2_win_tiger_4,random,1,100,1,slp,Smooth Love Potion,,3,100,TRUE
o,196,ranked_ronin_2_win_tiger_3,random,1,100,1,slp,Smooth Love Potion,,3,100,TRUE
o,197,ranked_ronin_2_win_tiger_2,random,1,100,1,slp,Smooth Love Potion,,4,100,TRUE
o,198,ranked_ronin_2_win_tiger_1,random,1,100,1,slp,Smooth Love Potion,,4,100,TRUE
o,199,ranked_ronin_2_win_dragon_4,random,1,100,1,slp,Smooth Love Potion,,5,100,TRUE
o,200,ranked_ronin_2_win_dragon_3,random,1,100,1,slp,Smooth Love Potion,,5,100,TRUE
o,201,ranked_ronin_2_win_dragon_2,random,1,100,1,slp,Smooth Love Potion,,6,100,TRUE
o,202,ranked_ronin_2_win_dragon_1,random,1,100,1,slp,Smooth Love Potion,,6,100,TRUE
o,203,ranked_ronin_2_win_challenger_0,random,1,100,1,slp,Smooth Love Potion,,7,100,TRUE
o,204,ranked_ronin_3_win_boar_4,random,1,100,1,slp,Smooth Love Potion,,1,100,TRUE
o,205,ranked_ronin_3_win_boar_3,random,1,100,1,slp,Smooth Love Potion,,1,100,TRUE
o,206,ranked_ronin_3_win_boar_2,random,1,100,1,slp,Smooth Love Potion,,1,100,TRUE
o,207,ranked_ronin_3_win_boar_1,random,1,100,1,slp,Smooth Love Potion,,1,100,TRUE
o,208,ranked_ronin_3_win_wolf_4,random,1,100,1,slp,Smooth Love Potion,,2,100,TRUE
o,209,ranked_ronin_3_win_wolf_3,random,1,100,1,slp,Smooth Love Potion,,2,100,TRUE
o,210,ranked_ronin_3_win_wolf_2,random,1,100,1,slp,Smooth Love Potion,,2,100,TRUE
o,211,ranked_ronin_3_win_wolf_1,random,1,100,1,slp,Smooth Love Potion,,2,100,TRUE
o,212,ranked_ronin_3_win_bear_4,random,1,100,1,slp,Smooth Love Potion,,3,100,TRUE
o,213,ranked_ronin_3_win_bear_3,random,1,100,1,slp,Smooth Love Potion,,3,100,TRUE
o,214,ranked_ronin_3_win_bear_2,random,1,100,1,slp,Smooth Love Potion,,4,100,TRUE
o,215,ranked_ronin_3_win_bear_1,random,1,100,1,slp,Smooth Love Potion,,4,100,TRUE
o,216,ranked_ronin_3_win_tiger_4,random,1,100,1,slp,Smooth Love Potion,,5,100,TRUE
o,217,ranked_ronin_3_win_tiger_3,random,1,100,1,slp,Smooth Love Potion,,5,100,TRUE
o,218,ranked_ronin_3_win_tiger_2,random,1,100,1,slp,Smooth Love Potion,,6,100,TRUE
o,219,ranked_ronin_3_win_tiger_1,random,1,100,1,slp,Smooth Love Potion,,6,100,TRUE
o,220,ranked_ronin_3_win_dragon_4,random,1,100,1,slp,Smooth Love Potion,,7,100,TRUE
o,221,ranked_ronin_3_win_dragon_3,random,1,100,1,slp,Smooth Love Potion,,8,100,TRUE
o,222,ranked_ronin_3_win_dragon_2,random,1,100,1,slp,Smooth Love Potion,,9,100,TRUE
o,223,ranked_ronin_3_win_dragon_1,random,1,100,1,slp,Smooth Love Potion,,10,100,TRUE
o,224,ranked_ronin_3_win_challenger_0,random,1,100,1,slp,Smooth Love Potion,,11,100,TRUE
o,225,ranked_ronin_1_tie_tiger_4,random,1,100,1,slp,Smooth Love Potion,,1,100,TRUE
o,226,ranked_ronin_1_tie_tiger_3,random,1,100,1,slp,Smooth Love Potion,,1,100,TRUE
o,227,ranked_ronin_1_tie_tiger_2,random,1,100,1,slp,Smooth Love Potion,,1,100,TRUE
o,228,ranked_ronin_1_tie_tiger_1,random,1,100,1,slp,Smooth Love Potion,,1,100,TRUE
o,229,ranked_ronin_1_tie_dragon_4,random,1,100,1,slp,Smooth Love Potion,,1,100,TRUE
o,230,ranked_ronin_1_tie_dragon_3,random,1,100,1,slp,Smooth Love Potion,,1,100,TRUE
o,231,ranked_ronin_1_tie_dragon_2,random,1,100,1,slp,Smooth Love Potion,,2,100,TRUE
o,232,ranked_ronin_1_tie_dragon_1,random,1,100,1,slp,Smooth Love Potion,,2,100,TRUE
o,233,ranked_ronin_1_tie_challenger_0,random,1,100,1,slp,Smooth Love Potion,,2,100,TRUE
o,234,ranked_ronin_2_tie_bear_4,random,1,100,1,slp,Smooth Love Potion,,1,100,TRUE
o,235,ranked_ronin_2_tie_bear_3,random,1,100,1,slp,Smooth Love Potion,,1,100,TRUE
o,236,ranked_ronin_2_tie_bear_2,random,1,100,1,slp,Smooth Love Potion,,1,100,TRUE
o,237,ranked_ronin_2_tie_bear_1,random,1,100,1,slp,Smooth Love Potion,,1,100,TRUE
o,238,ranked_ronin_2_tie_tiger_4,random,1,100,1,slp,Smooth Love Potion,,1,100,TRUE
o,239,ranked_ronin_2_tie_tiger_3,random,1,100,1,slp,Smooth Love Potion,,1,100,TRUE
o,240,ranked_ronin_2_tie_tiger_2,random,1,100,1,slp,Smooth Love Potion,,2,100,TRUE
o,241,ranked_ronin_2_tie_tiger_1,random,1,100,1,slp,Smooth Love Potion,,2,100,TRUE
o,242,ranked_ronin_2_tie_dragon_4,random,1,100,1,slp,Smooth Love Potion,,2,100,TRUE
o,243,ranked_ronin_2_tie_dragon_3,random,1,100,1,slp,Smooth Love Potion,,2,100,TRUE
o,244,ranked_ronin_2_tie_dragon_2,random,1,100,1,slp,Smooth Love Potion,,3,100,TRUE
o,245,ranked_ronin_2_tie_dragon_1,random,1,100,1,slp,Smooth Love Potion,,3,100,TRUE
o,246,ranked_ronin_2_tie_challenger_0,random,1,100,1,slp,Smooth Love Potion,,3,100,TRUE
o,247,ranked_ronin_3_tie_wolf_4,random,1,100,1,slp,Smooth Love Potion,,1,100,TRUE
o,248,ranked_ronin_3_tie_wolf_3,random,1,100,1,slp,Smooth Love Potion,,1,100,TRUE
o,249,ranked_ronin_3_tie_wolf_2,random,1,100,1,slp,Smooth Love Potion,,1,100,TRUE
o,250,ranked_ronin_3_tie_wolf_1,random,1,100,1,slp,Smooth Love Potion,,1,100,TRUE
o,251,ranked_ronin_3_tie_bear_4,random,1,100,1,slp,Smooth Love Potion,,1,100,TRUE
o,252,ranked_ronin_3_tie_bear_3,random,1,100,1,slp,Smooth Love Potion,,1,100,TRUE
o,253,ranked_ronin_3_tie_bear_2,random,1,100,1,slp,Smooth Love Potion,,2,100,TRUE
o,254,ranked_ronin_3_tie_bear_1,random,1,100,1,slp,Smooth Love Potion,,2,100,TRUE
o,255,ranked_ronin_3_tie_tiger_4,random,1,100,1,slp,Smooth Love Potion,,2,100,TRUE
o,256,ranked_ronin_3_tie_tiger_3,random,1,100,1,slp,Smooth Love Potion,,2,100,TRUE
o,257,ranked_ronin_3_tie_tiger_2,random,1,100,1,slp,Smooth Love Potion,,3,100,TRUE
o,258,ranked_ronin_3_tie_tiger_1,random,1,100,1,slp,Smooth Love Potion,,3,100,TRUE
o,259,ranked_ronin_3_tie_dragon_4,random,1,100,1,slp,Smooth Love Potion,,3,100,TRUE
o,260,ranked_ronin_3_tie_dragon_3,random,1,100,1,slp,Smooth Love Potion,,4,100,TRUE
o,261,ranked_ronin_3_tie_dragon_2,random,1,100,1,slp,Smooth Love Potion,,4,100,TRUE
o,262,ranked_ronin_3_tie_dragon_1,random,1,100,1,slp,Smooth Love Potion,,5,100,TRUE
o,263,ranked_ronin_3_tie_challenger_0,random,1,100,1,slp,Smooth Love Potion,,5,100,TRUE
o,264,crafting_lv_2,random,1,100,1,moonshard,Moon Shard,,50,100,TRUE
o,265,crafting_lv_3,random,1,100,1,moonshard,Moon Shard,,50,100,TRUE
o,266,crafting_lv_3,random,2,100,1,moon_crystal,Moon Dust (Basic),,1,100,TRUE
o,267,crafting_lv_4,random,1,100,1,moonshard,Moon Shard,,50,100,TRUE
o,268,crafting_lv_4,random,2,100,1,ancient_crescent,Ancient Moonstone,,1,100,TRUE
o,269,crafting_lv_5,random,1,100,1,moonshard,Moon Shard,,100,100,TRUE
o,270,crafting_lv_6,random,1,100,1,moonshard,Moon Shard,,100,100,TRUE
o,271,crafting_lv_6,random,2,100,1,lunar_blessing,Moon Dust (Epic),,1,100,TRUE
o,272,crafting_lv_7,random,1,100,1,moonshard,Moon Shard,,100,100,TRUE
o,273,crafting_lv_8,random,1,100,1,moonshard,Moon Shard,,100,100,TRUE
o,274,crafting_lv_8,random,2,100,1,eclipse_stone,Moon Dust (Mystic),,1,100,TRUE
o,275,crafting_lv_9,random,1,100,1,moonshard,Moon Shard,,125,100,TRUE
o,276,crafting_lv_10,random,1,100,1,moonshard,Moon Shard,,125,100,TRUE
o,277,crafting_lv_10,random,1,100,1,moon_crystal,Moon Dust (Basic),,1,100,TRUE
o,278,crafting_lv_11,random,1,100,1,moonshard,Moon Shard,,125,100,TRUE
o,279,crafting_lv_11,random,2,100,1,ancient_crescent,Ancient Moonstone,,1,100,TRUE
o,280,crafting_lv_12,random,1,100,1,moonshard,Moon Shard,,150,100,TRUE
o,281,crafting_lv_13,random,1,100,1,moonshard,Moon Shard,,150,100,TRUE
o,282,crafting_lv_13,random,2,100,1,moon_crystal,Moon Dust (Basic),,1,100,TRUE
o,283,crafting_lv_14,random,1,100,1,moonshard,Moon Shard,,150,100,TRUE
o,284,crafting_lv_14,random,2,100,1,lunar_blessing,Moon Dust (Epic),,1,100,TRUE
o,285,crafting_lv_15,random,1,100,1,moonshard,Moon Shard,,175,100,TRUE
o,286,crafting_lv_16,random,1,100,1,moonshard,Moon Shard,,175,100,TRUE
o,287,crafting_lv_16,random,2,100,1,moon_crystal,Moon Dust (Basic),,1,100,TRUE
o,288,crafting_lv_17,random,1,100,1,moonshard,Moon Shard,,175,100,TRUE
o,289,crafting_lv_17,random,2,100,1,eclipse_stone,Moon Dust (Mystic),,1,100,TRUE
o,290,crafting_lv_18,random,1,100,1,moonshard,Moon Shard,,200,100,TRUE
o,291,crafting_lv_19,random,1,100,1,moonshard,Moon Shard,,200,100,TRUE
o,292,crafting_lv_19,random,2,100,1,moon_crystal,Moon Dust (Basic),,1,100,TRUE
o,293,crafting_lv_20,random,1,100,1,moonshard,Moon Shard,,200,100,TRUE
